old_path,new_path,action,reason,size_bytes
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/lstm_retrain_attacker_adaptive_ldp_accuracy.png,outputs/experiments/uci_har/seed_123/lstm/adaptive_ldp/retrain_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,60854
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/lstm_retrain_attacker_adaptive_ldp_accuracy.png,outputs/figures/experiments/uci_har/seed_123/lstm/adaptive_ldp/retrain_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,60854
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/lstm_retrain_attacker_adaptive_ldp_distortion.png,outputs/experiments/uci_har/seed_123/lstm/adaptive_ldp/retrain_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,51966
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/lstm_retrain_attacker_adaptive_ldp_distortion.png,outputs/figures/experiments/uci_har/seed_123/lstm/adaptive_ldp/retrain_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,51966
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_fixed_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,2832
generated,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
generated,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/profile_config.json,write,Write adaptive profile scan configuration.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_fixed_attacker_adaptive_ldp_accuracy.png,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,62262
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_fixed_attacker_adaptive_ldp_accuracy.png,outputs/figures/experiments/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,62262
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_fixed_attacker_adaptive_ldp_distortion.png,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,51966
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_fixed_attacker_adaptive_ldp_distortion.png,outputs/figures/experiments/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,51966
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_retrain_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,3417
generated,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
generated,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/profile_config.json,write,Write adaptive profile scan configuration.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_retrain_attacker_adaptive_ldp_accuracy.png,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,63280
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_retrain_attacker_adaptive_ldp_accuracy.png,outputs/figures/experiments/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,63280
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_retrain_attacker_adaptive_ldp_distortion.png,outputs/experiments/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,51966
outputs/defense/real_public_benchmark/uci_har/seed_123/adaptive_ldp/comparisons/mlp_retrain_attacker_adaptive_ldp_distortion.png,outputs/figures/experiments/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,51966
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/lstm_fixed_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/lstm/ldp/fixed_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,1402
generated,outputs/experiments/uci_har/seed_123/lstm/ldp/fixed_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/lstm/ldp/fixed_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/lstm_fixed_attacker_ldp_accuracy.png,outputs/experiments/uci_har/seed_123/lstm/ldp/fixed_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,36624
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/lstm_fixed_attacker_ldp_accuracy.png,outputs/figures/experiments/uci_har/seed_123/lstm/ldp/fixed_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,36624
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/epsilon_vs_distortion.png,outputs/experiments/uci_har/seed_123/lstm/ldp/fixed_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,27572
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/epsilon_vs_distortion.png,outputs/figures/experiments/uci_har/seed_123/lstm/ldp/fixed_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,27572
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/lstm_retrain_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/lstm/ldp/retrain_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,1766
generated,outputs/experiments/uci_har/seed_123/lstm/ldp/retrain_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/lstm/ldp/retrain_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/lstm_retrain_attacker_ldp_accuracy.png,outputs/experiments/uci_har/seed_123/lstm/ldp/retrain_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,42235
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/lstm_retrain_attacker_ldp_accuracy.png,outputs/figures/experiments/uci_har/seed_123/lstm/ldp/retrain_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,42235
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/epsilon_vs_distortion.png,outputs/experiments/uci_har/seed_123/lstm/ldp/retrain_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,27572
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/epsilon_vs_distortion.png,outputs/figures/experiments/uci_har/seed_123/lstm/ldp/retrain_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,27572
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/mlp_fixed_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/mlp/ldp/fixed_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,1402
generated,outputs/experiments/uci_har/seed_123/mlp/ldp/fixed_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/mlp/ldp/fixed_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/mlp_fixed_attacker_ldp_accuracy.png,outputs/experiments/uci_har/seed_123/mlp/ldp/fixed_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,34239
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/mlp_fixed_attacker_ldp_accuracy.png,outputs/figures/experiments/uci_har/seed_123/mlp/ldp/fixed_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,34239
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/epsilon_vs_distortion.png,outputs/experiments/uci_har/seed_123/mlp/ldp/fixed_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,27572
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/epsilon_vs_distortion.png,outputs/figures/experiments/uci_har/seed_123/mlp/ldp/fixed_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,27572
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/mlp_retrain_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/mlp/ldp/retrain_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,1727
generated,outputs/experiments/uci_har/seed_123/mlp/ldp/retrain_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/mlp/ldp/retrain_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/mlp_retrain_attacker_ldp_accuracy.png,outputs/experiments/uci_har/seed_123/mlp/ldp/retrain_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,37598
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/mlp_retrain_attacker_ldp_accuracy.png,outputs/figures/experiments/uci_har/seed_123/mlp/ldp/retrain_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,37598
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/epsilon_vs_distortion.png,outputs/experiments/uci_har/seed_123/mlp/ldp/retrain_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,27572
outputs/defense/real_public_benchmark/uci_har/seed_123/ldp/comparisons/epsilon_vs_distortion.png,outputs/figures/experiments/uci_har/seed_123/mlp/ldp/retrain_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,27572
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/lstm_fixed_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/lstm/noise/fixed_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,1181
generated,outputs/experiments/uci_har/seed_123/lstm/noise/fixed_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/lstm/noise/fixed_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/lstm_fixed_attacker_noise_accuracy.png,outputs/experiments/uci_har/seed_123/lstm/noise/fixed_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,43878
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/lstm_fixed_attacker_noise_accuracy.png,outputs/figures/experiments/uci_har/seed_123/lstm/noise/fixed_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,43878
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/distortion_vs_noise.png,outputs/experiments/uci_har/seed_123/lstm/noise/fixed_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,57615
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/distortion_vs_noise.png,outputs/figures/experiments/uci_har/seed_123/lstm/noise/fixed_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,57615
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/lstm_retrain_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/lstm/noise/retrain_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,1512
generated,outputs/experiments/uci_har/seed_123/lstm/noise/retrain_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/lstm/noise/retrain_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/lstm_retrain_attacker_noise_accuracy.png,outputs/experiments/uci_har/seed_123/lstm/noise/retrain_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,46497
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/lstm_retrain_attacker_noise_accuracy.png,outputs/figures/experiments/uci_har/seed_123/lstm/noise/retrain_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,46497
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/distortion_vs_noise.png,outputs/experiments/uci_har/seed_123/lstm/noise/retrain_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,57615
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/distortion_vs_noise.png,outputs/figures/experiments/uci_har/seed_123/lstm/noise/retrain_attacker/plot_distortion.png,copy,Move experiment diagnostic plot into figures/experiments.,57615
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/mlp_fixed_attacker_comparison_results.csv,outputs/experiments/uci_har/seed_123/mlp/noise/fixed_attacker/parameter_scan/comparison_results.csv,copy,Move parameter scan CSV to matching experiment combination.,1183
generated,outputs/experiments/uci_har/seed_123/mlp/noise/fixed_attacker/parameter_scan/scan_summary.json,write,Write parameter scan summary.,0
generated,outputs/experiments/uci_har/seed_123/mlp/noise/fixed_attacker/parameter_scan/scan_trace.json,write,Write parameter scan trace.,0
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/mlp_fixed_attacker_noise_accuracy.png,outputs/experiments/uci_har/seed_123/mlp/noise/fixed_attacker/parameter_scan/plot_accuracy.png,copy,Move parameter scan plot into parameter_scan directory.,38614
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/mlp_fixed_attacker_noise_accuracy.png,outputs/figures/experiments/uci_har/seed_123/mlp/noise/fixed_attacker/plot_accuracy.png,copy,Move experiment diagnostic plot into figures/experiments.,38614
outputs/defense/real_public_benchmark/uci_har/seed_123/noise/comparisons/distortion_vs_noise.png,outputs/experiments/uci_har/seed_123/mlp/noise/fixed_attacker/parameter_scan/plot_distortion.png,copy,Move parameter scan plot into parameter_scan directory.,57615
